Loudness,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,ZCR,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Mel_Spectrogram_1,Mel_Spectrogram_2,Mel_Spectrogram_3,Mel_Spectrogram_4,Mel_Spectrogram_5,Mel_Spectrogram_6,Mel_Spectrogram_7,Mel_Spectrogram_8,Mel_Spectrogram_9,Mel_Spectrogram_10,Mel_Spectrogram_11,Mel_Spectrogram_12
-0.3455814226819588,0.7653895020484924,0.6564648747444153,0.5488113760948181,0.5212884545326233,0.5521978735923767,0.5740223526954651,0.6048774123191833,0.6387001872062683,0.6380168199539185,0.635932207107544,0.6410678029060364,0.5946786999702454,-0.3377168516762425,-0.15964271128177643,-0.1652977168560028,-0.36420488357543945,-0.2959716022014618,-0.19972173869609833,-0.13186098635196686,-0.18840980529785156,-0.2316947728395462,-0.3049875795841217,-0.3208468556404114,-0.2527447044849396,-0.17041051387786865,-0.12214282900094986,-0.6162040829658508,-0.6778101921081543,-0.6365202069282532,-0.7617981433868408,-0.7816557884216309,-0.7857819199562073,-0.7847335934638977,-0.779568612575531,-0.7826847434043884,-0.7842607498168945,-0.7825562953948975
-0.19526182008510468,0.7873805165290833,0.636786162853241,0.5252808332443237,0.5172569751739502,0.5779752731323242,0.5974178314208984,0.6089462637901306,0.6044812798500061,0.6782460808753967,0.7265470027923584,0.5763009786605835,0.5097996592521667,-0.6390615498952773,-0.20540106296539307,-0.016505688428878784,-0.08244390040636063,-0.322274774312973,-0.37070930004119873,-0.5227923393249512,-0.5310428738594055,-0.5418711304664612,-0.45727232098579407,-0.2679891586303711,-0.34295031428337097,-0.5204583406448364,-0.6288415789604187,-0.4599200487136841,-0.6596476435661316,-0.7724679112434387,-0.8076756000518799,-0.818878173828125,-0.8156879544258118,-0.7989547848701477,-0.6719167828559875,-0.22022674977779388,-0.3947855234146118,-0.6339177489280701
-0.21755778764760692,0.7635488510131836,0.6448541283607483,0.552882969379425,0.5498613119125366,0.5525903105735779,0.5465283393859863,0.5421478152275085,0.537071168422699,0.5231993794441223,0.5506427884101868,0.5671146512031555,0.4473521411418915,-0.6269968253968253,-0.2584012448787689,-0.2102116346359253,0.01319664716720581,-0.03652423620223999,-0.4346097707748413,-0.49229273200035095,-0.30416396260261536,-0.3294108808040619,-0.5564670562744141,-0.41432198882102966,-0.2726973295211792,-0.16872911155223846,-0.3618558943271637,-0.5409223437309265,-0.5773869156837463,-0.6904914975166321,-0.7586504817008972,-0.7869858145713806,-0.7878518104553223,-0.7978885769844055,-0.8036432862281799,-0.7983372211456299,-0.7928330898284912,-0.7200332283973694
-0.19777283242579627,0.777800977230072,0.7308926582336426,0.6222079396247864,0.5729122757911682,0.5535224080085754,0.5236806273460388,0.5410885214805603,0.5837371945381165,0.6063915491104126,0.5728211998939514,0.4523182809352875,0.4867837727069855,-0.740819654882155,-0.2801929712295532,0.005229999776929617,0.013673047535121441,-0.33888086676597595,-0.2971131503582001,-0.5343526005744934,-0.44476744532585144,-0.3623845875263214,-0.4510151445865631,-0.3466801643371582,0.07983814179897308,-0.44633615016937256,-0.5672901272773743,-0.17482955753803253,-0.5719075798988342,-0.7159048914909363,-0.774560272693634,-0.8026218414306641,-0.7923813462257385,-0.7777230739593506,-0.7735114693641663,-0.779839277267456,-0.5895857810974121,-0.7430263161659241
-0.4333862766228203,0.682573139667511,0.5745527148246765,0.5349100232124329,0.5448466539382935,0.5492618680000305,0.5671154856681824,0.6016497015953064,0.6321965456008911,0.6656813025474548,0.6934015154838562,0.657473623752594,0.5508415102958679,-0.6346631397106457,-0.40358421206474304,-0.5031349062919617,-0.5853848457336426,-0.5040513873100281,-0.36907777190208435,-0.4180034101009369,-0.563054084777832,-0.6350321173667908,-0.4839388132095337,-0.42321428656578064,-0.4131276309490204,-0.5492126941680908,-0.6755373477935791,-0.7356827855110168,-0.8004321455955505,-0.8034267425537109,-0.8062419295310974,-0.8122492432594299,-0.8137593865394592,-0.8093693256378174,-0.8023965358734131,-0.7752819061279297,-0.6424949765205383,-0.7040648460388184
-0.23825936308975787,0.7877159714698792,0.7538683414459229,0.6492338180541992,0.5882177352905273,0.5764748454093933,0.5744927525520325,0.5711475014686584,0.5494760870933533,0.5274129509925842,0.5110926032066345,0.3951709270477295,0.45390447974205017,-0.7457209769153563,-0.4483616054058075,-0.1283257007598877,-0.009162962436676025,0.019436856731772423,-0.18319666385650635,-0.28091755509376526,-0.43806537985801697,-0.5487207770347595,-0.4075705111026764,-0.4217155873775482,-0.2826361358165741,0.10115835815668106,-0.7591736912727356,-0.3450389802455902,-0.6043808460235596,-0.6479936242103577,-0.7129554152488708,-0.7409356236457825,-0.7732241749763489,-0.790438175201416,-0.782995879650116,-0.7845485806465149,-0.573322057723999,-0.6522948145866394
-0.26557702330058025,0.7743439674377441,0.7909404635429382,0.7220492362976074,0.6255449056625366,0.5649743676185608,0.542400598526001,0.540785014629364,0.5675181746482849,0.5844047665596008,0.5543171763420105,0.46922051906585693,0.5395206212997437,-0.7613283314640782,-0.32061704993247986,-0.048437852412462234,-0.1161775216460228,0.04027262330055237,-0.0987931564450264,-0.22871996462345123,-0.23608028888702393,-0.1984093189239502,-0.4559275209903717,-0.5283024907112122,-0.5423740744590759,-0.3651128113269806,-0.3687840700149536,-0.17073588073253632,-0.39308619499206543,-0.5491049885749817,-0.6386565566062927,-0.7325091361999512,-0.7421138286590576,-0.7595404982566833,-0.776747465133667,-0.7745677828788757,-0.5579973459243774,-0.6971831321716309
-0.3181589879867966,0.6856945157051086,0.5614061951637268,0.5271341800689697,0.5879319310188293,0.5994223952293396,0.5683586001396179,0.5894749164581299,0.625082790851593,0.646624743938446,0.631024956703186,0.6070225834846497,0.6594350337982178,-0.5387409888176194,-0.2823546230792999,0.054861754179000854,-0.203802227973938,-0.31957757472991943,-0.39632949233055115,-0.3936510980129242,-0.3882823884487152,-0.44078460335731506,-0.48442137241363525,-0.4675522744655609,-0.4364117681980133,-0.41461822390556335,-0.5112127661705017,-0.5492069125175476,-0.7291898727416992,-0.7859842777252197,-0.7977745532989502,-0.7963182926177979,-0.7897823452949524,-0.7924885749816895,-0.8011996150016785,-0.8001878261566162,-0.7576403617858887,-0.5735256671905518
-0.25332650419622516,0.757876455783844,0.6490394473075867,0.5658057332038879,0.5355671644210815,0.5737101435661316,0.6171256899833679,0.644417941570282,0.6434344053268433,0.6300183534622192,0.6330907940864563,0.6521180272102356,0.4794028103351593,-0.575940460473821,-0.10981476306915283,-0.16294871270656586,-0.11858318001031876,-0.16929955780506134,-0.0988331213593483,-0.32139888405799866,-0.23603194952011108,-0.2194077968597412,-0.1141761764883995,-0.21304942667484283,-0.396857887506485,-0.35663875937461853,-0.6250101923942566,-0.6399891376495361,-0.6643276214599609,-0.7577369213104248,-0.7805807590484619,-0.7932419776916504,-0.8020102977752686,-0.7973839640617371,-0.7892324924468994,-0.7851701378822327,-0.7801650166511536,-0.5759895443916321
-0.4027783460400436,0.7374706268310547,0.6029699444770813,0.5482317805290222,0.6052724123001099,0.6578740477561951,0.6787106394767761,0.6852505207061768,0.6925230026245117,0.6654366850852966,0.6743593215942383,0.5089544057846069,0.4662363529205322,-0.6372485013947415,-0.38986659049987793,-0.4592714309692383,-0.38994595408439636,-0.31081974506378174,-0.43113693594932556,-0.5247326493263245,-0.32863903045654297,-0.3641318082809448,-0.3679654896259308,-0.5809239745140076,-0.6525554060935974,-0.6177170276641846,-0.5205290913581848,-0.571588933467865,-0.7527226805686951,-0.784800112247467,-0.7961678504943848,-0.8075161576271057,-0.8073267936706543,-0.787982165813446,-0.7804681658744812,-0.7159571051597595,-0.7028405666351318,-0.595011830329895
-0.3524141084781186,0.781134843826294,0.7089800238609314,0.6218929290771484,0.5946329832077026,0.6104239821434021,0.6251245141029358,0.642029881477356,0.6795117855072021,0.6926363110542297,0.6911112666130066,0.628838837146759,0.5694032907485962,-0.6175342849146377,-0.12843365967273712,-0.22367417812347412,-0.23595304787158966,-0.24547560513019562,-0.14020708203315735,-0.3585849702358246,-0.4452677071094513,-0.5999637246131897,-0.5919567942619324,-0.5602399706840515,-0.4844494163990021,-0.6131382584571838,-0.42946016788482666,-0.6442633271217346,-0.7602279782295227,-0.7837820053100586,-0.7947907447814941,-0.7985883355140686,-0.7774142622947693,-0.7468839287757874,-0.7619996070861816,-0.786109983921051,-0.6634699702262878,-0.706746518611908
-0.3615244278206737,0.7832682132720947,0.7417523264884949,0.654853343963623,0.5889312028884888,0.5690826773643494,0.6047413945198059,0.6522814035415649,0.6623815298080444,0.6603562235832214,0.6612120270729065,0.6496800780296326,0.5159171223640442,-0.4079364877091484,-0.01931869052350521,-0.20143473148345947,-0.17180795967578888,-0.10446485131978989,-0.1738729625940323,-0.41359198093414307,-0.35751351714134216,-0.41347166895866394,-0.3989883363246918,-0.46769699454307556,-0.48445451259613037,-0.4379640817642212,-0.3769608438014984,-0.6015841364860535,-0.6306657195091248,-0.6939368844032288,-0.7633209824562073,-0.794961154460907,-0.8025659918785095,-0.808445155620575,-0.8090865015983582,-0.8099634647369385,-0.8090386390686035,-0.6320034861564636
-0.3377862065165516,0.7409631609916687,0.6532661318778992,0.5784841775894165,0.5619426965713501,0.6040485501289368,0.6222005486488342,0.6332864761352539,0.6515914797782898,0.6408935785293579,0.7155046463012695,0.7071884274482727,0.5860628485679626,-0.5885167464114832,-0.5150079727172852,-0.48635825514793396,-0.34072616696357727,-0.46785998344421387,-0.5043893456459045,-0.5685421228408813,-0.5138806700706482,-0.5483885407447815,-0.4845323860645294,-0.1741528958082199,-0.21504545211791992,-0.27185890078544617,-0.662082850933075,-0.6616417765617371,-0.7080082297325134,-0.7632762789726257,-0.8094115257263184,-0.8178646564483643,-0.8122720718383789,-0.8007183074951172,-0.7938705086708069,-0.6413607597351074,-0.30240872502326965,-0.15502725541591644
-0.41630210991674166,0.7114108204841614,0.6354990601539612,0.6120186448097229,0.6266131401062012,0.6557549834251404,0.6740365028381348,0.6781821250915527,0.7033689618110657,0.7102496027946472,0.6309064030647278,0.6493812203407288,0.47690334916114807,-0.4235220908525202,-0.06292694061994553,-0.1566573977470398,-0.2755372226238251,-0.45555976033210754,-0.372382253408432,-0.3502695560455322,-0.32426682114601135,-0.3342268764972687,-0.4550078809261322,-0.4950164258480072,-0.5925894975662231,-0.6295721530914307,-0.6085183024406433,-0.725618302822113,-0.7750635147094727,-0.7972781658172607,-0.79915452003479,-0.79896479845047,-0.793106734752655,-0.796574592590332,-0.7976231575012207,-0.7812068462371826,-0.6745404601097107,-0.6452665328979492
-0.4418120516770235,0.7715094685554504,0.6933846473693848,0.5899409651756287,0.5540652871131897,0.554348886013031,0.5420672297477722,0.5408710837364197,0.533126175403595,0.5295202732086182,0.523313045501709,0.44147416949272156,0.4663912057876587,-0.6478378378378379,0.25300511717796326,-0.07922956347465515,-0.15874172747135162,-0.12521712481975555,-0.3534969985485077,-0.42640218138694763,-0.3558776080608368,-0.2797102928161621,-0.3899245262145996,-0.4248720407485962,-0.1413491666316986,-0.36047759652137756,-0.29201769828796387,-0.4700881540775299,-0.68219393491745,-0.7343268990516663,-0.7655093669891357,-0.7846288681030273,-0.7774875164031982,-0.795436680316925,-0.8092243671417236,-0.8066379427909851,-0.7520134449005127,-0.672710657119751
-0.43270172699944826,0.7954394817352295,0.7439978718757629,0.6513818502426147,0.6199277639389038,0.6390194296836853,0.6630696058273315,0.7010767459869385,0.7374773025512695,0.7298431992530823,0.7411246299743652,0.7464680671691895,0.7477388978004456,-0.5181799206846169,-0.00442474102601409,-0.3379242718219757,-0.4214853346347809,-0.4660998582839966,-0.5311128497123718,-0.33423471450805664,-0.521579384803772,-0.5874271392822266,-0.5031296610832214,-0.541536271572113,-0.5584477782249451,-0.5129225254058838,-0.18989819288253784,-0.47003069519996643,-0.752117395401001,-0.7937576174736023,-0.8058894276618958,-0.7994315028190613,-0.7914215922355652,-0.7489112019538879,-0.686295747756958,-0.7048435211181641,-0.7020487189292908,-0.6820149421691895
-0.39407790013285443,0.7564070224761963,0.6622793674468994,0.6192895770072937,0.660987377166748,0.677656352519989,0.6757203936576843,0.6888613104820251,0.6956765055656433,0.6908183693885803,0.5841485857963562,0.6418257355690002,0.46863532066345215,-0.5318371564372804,-0.2572418749332428,-0.4507582485675812,-0.3834703862667084,-0.13420283794403076,-0.3411928117275238,-0.4439893662929535,-0.5894212126731873,-0.6274836659431458,-0.44773876667022705,-0.4801740348339081,-0.6143471002578735,-0.6607151627540588,-0.4702852964401245,-0.7332262396812439,-0.7948945164680481,-0.782555341720581,-0.7951202988624573,-0.8109105229377747,-0.8230807781219482,-0.8237853646278381,-0.8117182850837708,-0.5554302334785461,-0.7110276818275452,-0.6925950646400452
-0.05659249418076412,0.7524297833442688,0.7448744177818298,0.6512730717658997,0.5709193348884583,0.562389075756073,0.5630386471748352,0.5000554323196411,0.4584006071090698,0.4844701588153839,0.48565736413002014,0.43672168254852295,0.4098231792449951,-0.7530653211805557,-0.3448821008205414,-0.3539958894252777,-0.1600935310125351,-0.18032176792621613,-0.060633767396211624,-0.2747803032398224,0.006260623689740896,-0.14252690970897675,-0.45206376910209656,-0.4556119740009308,-0.39051008224487305,-0.22548289597034454,-0.7406553626060486,-0.5282600522041321,-0.5162041783332825,-0.567504346370697,-0.663830041885376,-0.6889780163764954,-0.6581006050109863,-0.6863117218017578,-0.7542129158973694,-0.7714982032775879,-0.7488739490509033,-0.7250115871429443
-0.25948101671277163,0.7081277966499329,0.6089120507240295,0.5903714299201965,0.6193237900733948,0.6404910087585449,0.641148030757904,0.6661633849143982,0.6907362341880798,0.6223309636116028,0.523201584815979,0.2615874707698822,0.2790587246417999,-0.6049729165307054,0.11800924688577652,-0.4122614860534668,-0.31599918007850647,-0.45436763763427734,-0.3575350046157837,-0.4683339297771454,-0.4566574990749359,-0.3234727680683136,-0.4395681321620941,-0.4480433166027069,-0.4491966664791107,-0.5111351609230042,-0.7725200653076172,-0.7253267168998718,-0.7089884877204895,-0.7793455719947815,-0.7856629490852356,-0.78462815284729,-0.7915191054344177,-0.7884711623191833,-0.6591699719429016,-0.6465141773223877,-0.4876376688480377,-0.5803763270378113
-0.25779807760642465,0.7158206105232239,0.6607598066329956,0.6116865277290344,0.5702725648880005,0.5789141058921814,0.6157028079032898,0.6548697352409363,0.6641458868980408,0.6703283190727234,0.6745887398719788,0.658355712890625,0.6308097839355469,-0.5182293730680826,-0.3836628198623657,-0.22117269039154053,0.09674715995788574,-0.10974667221307755,-0.17211158573627472,-0.3260723352432251,-0.29129746556282043,-0.4291846752166748,-0.3849164545536041,-0.2844863831996918,-0.38657745718955994,-0.3918358385562897,-0.600753128528595,-0.6547998785972595,-0.6404464244842529,-0.7158604264259338,-0.7858543395996094,-0.801347017288208,-0.7995839715003967,-0.8088715076446533,-0.8108121752738953,-0.8071181774139404,-0.8058199286460876,-0.8078978657722473
-0.6598380269756983,0.7888725399971008,0.7674849033355713,0.6529653668403625,0.5880444645881653,0.5600748658180237,0.549769401550293,0.5482828617095947,0.5624902844429016,0.5779278874397278,0.5732867121696472,0.5681546330451965,0.45464932918548584,-0.740362208263837,-0.09247010201215744,-0.09115222841501236,-0.22280381619930267,-0.45245814323425293,-0.3765329122543335,-0.36444878578186035,-0.26607346534729004,-0.4358268976211548,-0.2503931522369385,-0.3348746597766876,-0.4149426519870758,-0.43884262442588806,-0.5895107388496399,-0.40681108832359314,-0.546616792678833,-0.7463616728782654,-0.79043048620224,-0.8068307042121887,-0.8117182850837708,-0.8131425380706787,-0.8072835803031921,-0.8044493198394775,-0.8062209486961365,-0.781653106212616
-0.47179320524881724,0.6339722871780396,0.5616360306739807,0.5753458738327026,0.6120172739028931,0.6051719784736633,0.6058500409126282,0.616492748260498,0.5883739590644836,0.5952572226524353,0.513536274433136,0.28770044445991516,0.327404648065567,-0.5397310883653321,0.051813919097185135,-0.3709021508693695,-0.4376908838748932,-0.5967866778373718,-0.33704066276550293,-0.5429633855819702,-0.460133820772171,-0.3281855583190918,-0.5481472611427307,-0.5936323404312134,-0.5473793148994446,-0.49402371048927307,-0.7514750957489014,-0.707465648651123,-0.8084632754325867,-0.8130438923835754,-0.8032308220863342,-0.8094726204872131,-0.8153157234191895,-0.812949001789093,-0.7236066460609436,-0.7215227484703064,-0.6590318083763123,-0.30065229535102844
-0.49244044709304946,0.7417835593223572,0.6733796000480652,0.6183331608772278,0.6138078570365906,0.6172642707824707,0.6099041104316711,0.6119794845581055,0.6317731142044067,0.6479611992835999,0.6457950472831726,0.6298811435699463,0.5553365349769592,-0.6128056969734827,-0.1944689303636551,-0.30441907048225403,-0.12876364588737488,-0.22748391330242157,-0.10757210105657578,-0.07641270011663437,-0.26431286334991455,-0.2904122769832611,-0.2853609621524811,-0.3776274025440216,-0.40089455246925354,-0.3519933521747589,-0.4563395082950592,-0.6573215126991272,-0.6517868041992188,-0.677276611328125,-0.74028080701828,-0.7708657383918762,-0.7974352836608887,-0.7983625531196594,-0.7887077927589417,-0.7935227751731873,-0.8006529211997986,-0.7704926133155823
-0.35202136904484194,0.7737532258033752,0.6116324663162231,0.5257642269134521,0.5289804339408875,0.5590273141860962,0.6080958843231201,0.6683561205863953,0.6782940030097961,0.6603788733482361,0.6420531868934631,0.6635697484016418,0.6288785338401794,-0.6285353743176143,-0.3641965389251709,-0.603237509727478,-0.6298199892044067,-0.48742878437042236,-0.36598920822143555,-0.363234281539917,-0.6490792632102966,-0.5943146347999573,-0.445473313331604,-0.4650081396102905,-0.5224915742874146,-0.5328293442726135,-0.6759528517723083,-0.712250292301178,-0.7927126884460449,-0.8127830028533936,-0.8141382336616516,-0.8183701634407043,-0.8243454098701477,-0.8167967200279236,-0.8037383556365967,-0.8032379746437073,-0.8014295697212219,-0.6900108456611633
-0.5420855399355626,0.7286904454231262,0.610314667224884,0.5621039271354675,0.5864612460136414,0.6116002202033997,0.6100585460662842,0.6283372640609741,0.6014378070831299,0.6286160349845886,0.5657804608345032,0.27229082584381104,0.14917303621768951,-0.4967413848463547,-0.3174176514148712,-0.11447425931692123,-0.13407061994075775,-0.2746824324131012,-0.4043455123901367,-0.49610820412635803,-0.5604903697967529,-0.34482327103614807,-0.6352124810218811,-0.6931955814361572,-0.6288159489631653,-0.24657325446605682,-0.3943203389644623,-0.5908601880073547,-0.7495875358581543,-0.7908380031585693,-0.8034335970878601,-0.8023330569267273,-0.7636751532554626,-0.6026893258094788,-0.7237935662269592,-0.7150939106941223,-0.6757590174674988,-0.727888286113739
-0.43726271418658813,0.7504097819328308,0.7361992001533508,0.6541318297386169,0.6129421591758728,0.6557023525238037,0.6945385932922363,0.6997620463371277,0.7029848694801331,0.619014322757721,0.6385219693183899,0.35867810249328613,0.22216014564037323,-0.43777627817753073,-0.20213724672794342,0.04400240257382393,0.10036482661962509,-0.06888836622238159,-0.263149231672287,-0.1735680103302002,-0.36066922545433044,-0.29244470596313477,-0.3547612726688385,-0.3930545151233673,-0.5682403445243835,-0.563715398311615,-0.10942057520151138,-0.6249544024467468,-0.6421207785606384,-0.6810283064842224,-0.7569872736930847,-0.7903305888175964,-0.7939724326133728,-0.7863044738769531,-0.7595649361610413,-0.6493983268737793,-0.5885117650032043,-0.6178234219551086
-0.22116202723086403,0.7602733969688416,0.7008152008056641,0.5798008441925049,0.5419359803199768,0.5469216108322144,0.5293825268745422,0.5115296840667725,0.5229945778846741,0.5412219166755676,0.5360137820243835,0.5251963138580322,0.5328097939491272,-0.6088446527657222,-0.49850428104400635,-0.2921183407306671,-0.09751763939857483,-0.06398428976535797,-0.3568509519100189,-0.40936970710754395,-0.532890796661377,-0.6103248596191406,-0.5976978540420532,-0.6256383061408997,-0.6132991909980774,-0.45242777466773987,-0.7803976535797119,-0.6413785219192505,-0.5691601634025574,-0.6307527422904968,-0.7194633483886719,-0.7511549592018127,-0.7796058058738708,-0.7856383323669434,-0.8024688363075256,-0.791654109954834,-0.771518886089325,-0.7481991648674011
-0.2489573616057509,0.760897159576416,0.6601491570472717,0.5933976173400879,0.6022905707359314,0.6266217827796936,0.6723895072937012,0.7310044169425964,0.7374032139778137,0.7243201732635498,0.723552405834198,0.713386058807373,0.5548620223999023,-0.4238902589395808,-0.5355395674705505,-0.09958233684301376,-0.2557302713394165,-0.2831461727619171,-0.5298137068748474,-0.573491632938385,-0.37329530715942383,-0.37720128893852234,-0.391787052154541,-0.5728759765625,-0.5769446492195129,-0.6446886658668518,-0.6668427586555481,-0.5171604752540588,-0.7444196343421936,-0.7884319424629211,-0.8063147664070129,-0.8086488246917725,-0.7923670411109924,-0.7930998206138611,-0.7945079803466797,-0.7871655821800232,-0.7346850037574768,-0.7374505996704102
-0.18444559694324342,0.6218305230140686,0.5167738795280457,0.4855823814868927,0.5182101130485535,0.5665400624275208,0.5662062764167786,0.5440502762794495,0.5880252718925476,0.6707516312599182,0.5139345526695251,0.48220276832580566,0.4429347813129425,-0.4076533221741759,-0.3077864944934845,-0.2657890021800995,-0.16873259842395782,-0.19226324558258057,-0.33125612139701843,-0.25948241353034973,-0.28255993127822876,-0.39590856432914734,-0.24076993763446808,-0.5356741547584534,-0.446492999792099,-0.5824127793312073,-0.6945480704307556,-0.6797923445701599,-0.6452310681343079,-0.7664259076118469,-0.7953969836235046,-0.800105631351471,-0.8026885390281677,-0.7675251364707947,-0.7776287198066711,-0.7968447804450989,-0.7671521306037903,-0.775857150554657
-0.5199424022569707,0.6584170460700989,0.5795986652374268,0.5797783136367798,0.6103838086128235,0.6205113530158997,0.6391595005989075,0.6478490829467773,0.6886318325996399,0.7309947609901428,0.6532125473022461,0.5685840249061584,0.38156023621559143,-0.3570872248656644,-0.2686752378940582,-0.44582751393318176,-0.588128387928009,-0.5290931463241577,-0.6401203274726868,-0.6998305320739746,-0.6191356778144836,-0.45250752568244934,-0.47713223099708557,-0.43244341015815735,-0.5469797253608704,-0.5615403056144714,-0.7557327151298523,-0.6734134554862976,-0.7764691710472107,-0.8078318238258362,-0.8193623423576355,-0.8243846893310547,-0.8212739825248718,-0.8100176453590393,-0.7781676650047302,-0.6207761764526367,-0.715263307094574,-0.6730884909629822
-0.14722352550763626,0.7743801474571228,0.7442612648010254,0.6105800271034241,0.5262957811355591,0.5191356539726257,0.5291141867637634,0.5393214225769043,0.5670647621154785,0.5705563426017761,0.5884027481079102,0.5893344283103943,0.4892852008342743,-0.6199461829913853,0.04475804790854454,-0.1659538298845291,-0.4775310456752777,-0.4659954309463501,-0.2307041734457016,-0.5078161954879761,-0.43658193945884705,-0.332998126745224,-0.15844057500362396,-0.3512594699859619,-0.385768324136734,-0.5233125686645508,-0.2133340984582901,-0.4793213903903961,-0.621148407459259,-0.618874728679657,-0.707584798336029,-0.7566463351249695,-0.7611258625984192,-0.754230797290802,-0.7562097907066345,-0.763437807559967,-0.7635486125946045,-0.6699338555335999
-0.2568515999798463,0.7837449908256531,0.6837361454963684,0.5963404178619385,0.5729854702949524,0.6076733469963074,0.6217226386070251,0.6407085657119751,0.6514407992362976,0.6613685488700867,0.6635609865188599,0.6226019263267517,0.5934155583381653,-0.5306835799859055,-0.15477298200130463,-0.3765381872653961,-0.4041861593723297,-0.329291969537735,-0.1944974660873413,-0.36195993423461914,-0.39277467131614685,-0.49988821148872375,-0.44028154015541077,-0.33548858761787415,-0.45067620277404785,-0.5395370721817017,-0.456134557723999,-0.7253146171569824,-0.7907650470733643,-0.8001609444618225,-0.803943395614624,-0.8102076649665833,-0.80402010679245,-0.8076058030128479,-0.8033203482627869,-0.7943509221076965,-0.6748886108398438,-0.7189621329307556
-0.5035845314852585,0.660575270652771,0.5417321920394897,0.5316084623336792,0.6126909255981445,0.6254570484161377,0.6300913691520691,0.6599296927452087,0.550454318523407,0.590980589389801,0.4792327582836151,0.21977896988391876,0.21031172573566437,-0.5456053607442588,-0.3073910176753998,-0.09091806411743164,-0.2647494971752167,-0.3359687030315399,-0.45189976692199707,-0.3956611454486847,-0.5011687874794006,-0.5877618789672852,-0.614315927028656,-0.6825317740440369,-0.3790961503982544,-0.09440817683935165,-0.6165163516998291,-0.696352481842041,-0.7804534435272217,-0.8021183609962463,-0.8109161257743835,-0.8097586035728455,-0.8031960129737854,-0.5502070784568787,-0.7570416927337646,-0.7502517104148865,-0.6615303158760071,-0.6022108793258667
-0.37336759174797396,0.7356274127960205,0.6446552872657776,0.5755240321159363,0.5724834203720093,0.610487699508667,0.6560916304588318,0.6970498561859131,0.6920031905174255,0.6946823000907898,0.7005186676979065,0.6876411437988281,0.6592366099357605,-0.4338173866037642,-0.2309027463197708,-0.27377691864967346,-0.23608796298503876,-0.39971327781677246,-0.41108155250549316,-0.4496789276599884,-0.40832552313804626,-0.41077879071235657,-0.2509194612503052,-0.27344921231269836,-0.16267776489257812,-0.1987626552581787,-0.6357685923576355,-0.6313326954841614,-0.7234554886817932,-0.7717939019203186,-0.7925278544425964,-0.7935184836387634,-0.7947219014167786,-0.7950201630592346,-0.7894914150238037,-0.788270890712738,-0.7864651679992676,-0.78932785987854
-0.2683736727607549,0.7996415495872498,0.7443096041679382,0.7363099455833435,0.6526095271110535,0.5896255373954773,0.581346869468689,0.5472650527954102,0.5121322274208069,0.4971271753311157,0.487968772649765,0.49553942680358887,0.4172111451625824,-0.646169820027688,-0.2243468165397644,-0.2351546734571457,0.11875880509614944,-0.3357449471950531,-0.5432212352752686,-0.5192505717277527,-0.5692718625068665,-0.6166934967041016,-0.5520904660224915,-0.4893818795681,-0.5135058760643005,-0.4348902702331543,-0.6590983867645264,-0.22697587311267853,-0.4730987250804901,-0.6778882145881653,-0.7877371907234192,-0.7900341153144836,-0.7814354300498962,-0.7772549986839294,-0.7735919952392578,-0.7666750550270081,-0.7877399325370789,-0.7772541642189026
-0.34014599992067385,0.6658696532249451,0.6188216805458069,0.629343569278717,0.6098883748054504,0.6148066520690918,0.6468312740325928,0.6559709310531616,0.704937756061554,0.7515665888786316,0.5908317565917969,0.4767853021621704,0.21156249940395355,-0.49228275968513663,-0.43333545327186584,-0.49166250228881836,-0.538979709148407,-0.5003647804260254,-0.3537484407424927,-0.5208993554115295,-0.4411099851131439,-0.5797110199928284,-0.416359543800354,-0.48630431294441223,-0.6101886630058289,-0.554675281047821,-0.6364152431488037,-0.8025541305541992,-0.8156161308288574,-0.8192024230957031,-0.8112462162971497,-0.8012574315071106,-0.7583975791931152,-0.6588273048400879,-0.6278548240661621,-0.7188350558280945,-0.7293519377708435,-0.6830597519874573
-0.3963716884455447,0.7530336976051331,0.6441012024879456,0.5814509391784668,0.574587345123291,0.5887836813926697,0.6013270020484924,0.6331140398979187,0.6389527916908264,0.6407228112220764,0.6751603484153748,0.5309305787086487,0.59507817029953,-0.5250940757508038,0.10021207481622696,-0.23751644790172577,0.16681285202503204,-0.15259508788585663,-0.40950533747673035,-0.3939894735813141,-0.2555267810821533,-0.3194578289985657,-0.2857683002948761,-0.41152694821357727,-0.3425924777984619,-0.6169145107269287,-0.5530657172203064,-0.631845235824585,-0.7073664665222168,-0.7740733027458191,-0.7927135825157166,-0.7912936806678772,-0.7985009551048279,-0.8008079528808594,-0.7991921901702881,-0.7987529635429382,-0.6448902487754822,-0.6211151480674744
